week,unique_identifier,start_day,start_month,end_day,end_month,parish_name,count_type,count,year
8,1669-08-recto,8,February,15,February,St Pauls Shadwel,Buried,,1669
8,1669-08-recto,8,February,15,February,St Pauls Shadwel,Plague,,1669
8,1669-08-recto,8,February,15,February,Rothorith Parish,Buried,2,1669
8,1669-08-recto,8,February,15,February,Rothorith Parish,Plague,,1669
8,1669-08-recto,8,February,15,February,Stepney Parish,Buried,32,1669
8,1669-08-recto,8,February,15,February,Stepney Parish,Plague,,1669
8,1669-08-recto,8,February,15,February,Christened in the 13 out,Parishes in Middlesex and Surrey,90,1669
8,1669-08-recto,8,February,15,February,Buried in the 13 out,Parishes in Middlesex and Surrey,123,1669
8,1669-08-recto,8,February,15,February,Plague in the 13 out,Parishes in Middlesex and Surrey,,1669
8,1669-08-recto,8,February,15,February,St Clement Danes,Buried,10,1669
8,1669-08-recto,8,February,15,February,St Clement Danes,Plague,,1669
8,1669-08-recto,8,February,15,February,St Paul Covent Garden,Buried,4,1669
8,1669-08-recto,8,February,15,February,St Paul Covent Garden,Plague,,1669
8,1669-08-recto,8,February,15,February,St Martin in the fields,Buried,55,1669
8,1669-08-recto,8,February,15,February,St Martin in the fields,Plague,,1669
8,1669-08-recto,8,February,15,February,St Mary Savoy,Buried,3,1669
8,1669-08-recto,8,February,15,February,St Mary Savoy,Plague,,1669
8,1669-08-recto,8,February,15,February,St Margaret Westminster,Buried,28,1669
8,1669-08-recto,8,February,15,February,St Margaret Westminster,Plague,,1669
8,1669-08-recto,8,February,15,February,Whereof at the Pesthouse,Buried,,1669
8,1669-08-recto,8,February,15,February,Whereof at the Pesthouse,Plague,,1669
8,1669-08-recto,8,February,15,February,Christened in the 5 Parishes in the City and Liberties of Westminster,,47,1669
8,1669-08-recto,8,February,15,February,Buried in the 5 Parishes in the City and Liberties of Westminster,,100,1669
8,1669-08-recto,8,February,15,February,Plague in the 5 Parishes in the City and Liberties of Westminster,,,1669
9,1669-09-recto,15,February,22,February,St Alban Woodstreet,Buried,4,1669
9,1669-09-recto,15,February,22,February,St Alban Woodstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,Alhallows Barking,Buried,,1669
9,1669-09-recto,15,February,22,February,Alhallows Barking,Plague,,1669
9,1669-09-recto,15,February,22,February,Alhallows Breadstreet,Buried,,1669
9,1669-09-recto,15,February,22,February,Alhallows Breadstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,Alhallows Great,Buried,,1669
9,1669-09-recto,15,February,22,February,Alhallows Great,Plague,,1669
9,1669-09-recto,15,February,22,February,Alhallows Honylane,Buried,,1669
9,1669-09-recto,15,February,22,February,Alhallows Honylane,Plague,,1669
9,1669-09-recto,15,February,22,February,Alhallows Lesse,Buried,1,1669
9,1669-09-recto,15,February,22,February,Alhallows Lesse,Plague,,1669
9,1669-09-recto,15,February,22,February,Alhallows Lumbardstreet,Buried,,1669
9,1669-09-recto,15,February,22,February,Alhallows Lumbardstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,Alhallows Stayning,Buried,1,1669
9,1669-09-recto,15,February,22,February,Alhallows Stayning,Plague,,1669
9,1669-09-recto,15,February,22,February,Alhallows the Wall,Buried,2,1669
9,1669-09-recto,15,February,22,February,Alhallows the Wall,Plague,,1669
9,1669-09-recto,15,February,22,February,St Alphage,Buried,,1669
9,1669-09-recto,15,February,22,February,St Alphage,Plague,,1669
9,1669-09-recto,15,February,22,February,St Andrew Hubbard,Buried,,1669
9,1669-09-recto,15,February,22,February,St Andrew Hubbard,Plague,,1669
9,1669-09-recto,15,February,22,February,St Andrew Undershaft,Buried,3,1669
9,1669-09-recto,15,February,22,February,St Andrew Undershaft,Plague,,1669
9,1669-09-recto,15,February,22,February,St Andrew Wardrobe,Buried,,1669
9,1669-09-recto,15,February,22,February,St Andrew Wardrobe,Plague,,1669
9,1669-09-recto,15,February,22,February,St Ann Aldersgate,Buried,,1669
9,1669-09-recto,15,February,22,February,St Ann Aldersgate,Plague,,1669
9,1669-09-recto,15,February,22,February,St Ann Blackfryers,Buried,,1669
9,1669-09-recto,15,February,22,February,St Ann Blackfryers,Plague,,1669
9,1669-09-recto,15,February,22,February,St Antholins Parish,Buried,,1669
9,1669-09-recto,15,February,22,February,St Antholins Parish,Plague,,1669
9,1669-09-recto,15,February,22,February,St Austins Parish,Buried,,1669
9,1669-09-recto,15,February,22,February,St Austins Parish,Plague,,1669
9,1669-09-recto,15,February,22,February,St Bartholomew Exchange,Buried,2,1669
9,1669-09-recto,15,February,22,February,St Bartholomew Exchange,Plague,,1669
9,1669-09-recto,15,February,22,February,St Bennet Fynck,Buried,,1669
9,1669-09-recto,15,February,22,February,St Bennet Fynck,Plague,,1669
9,1669-09-recto,15,February,22,February,St Bennet Gracechurch,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Bennet Gracechurch,Plague,,1669
9,1669-09-recto,15,February,22,February,St Bennet Paulswharf,Buried,,1669
9,1669-09-recto,15,February,22,February,St Bennet Paulswharf,Plague,,1669
9,1669-09-recto,15,February,22,February,St Bennet Sherehog,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Bennet Sherehog,Plague,,1669
9,1669-09-recto,15,February,22,February,St Botolph Billingsgate,Buried,,1669
9,1669-09-recto,15,February,22,February,St Botolph Billingsgate,Plague,,1669
9,1669-09-recto,15,February,22,February,Christ Church,Buried,2,1669
9,1669-09-recto,15,February,22,February,Christ Church,Plague,,1669
9,1669-09-recto,15,February,22,February,St Christophers,Buried,,1669
9,1669-09-recto,15,February,22,February,St Christophers,Plague,,1669
9,1669-09-recto,15,February,22,February,St Clement Eastcheap,Buried,,1669
9,1669-09-recto,15,February,22,February,St Clement Eastcheap,Plague,,1669
9,1669-09-recto,15,February,22,February,St Dionis Backchurch,Buried,,1669
9,1669-09-recto,15,February,22,February,St Dionis Backchurch,Plague,,1669
9,1669-09-recto,15,February,22,February,St Dunstan East,Buried,,1669
9,1669-09-recto,15,February,22,February,St Dunstan East,Plague,,1669
9,1669-09-recto,15,February,22,February,St Edmund Lumbardstr.,Buried,,1669
9,1669-09-recto,15,February,22,February,St Edmund Lumbardstr.,Plague,,1669
9,1669-09-recto,15,February,22,February,St Ethelborough,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Ethelborough,Plague,,1669
9,1669-09-recto,15,February,22,February,St Faith,Buried,,1669
9,1669-09-recto,15,February,22,February,St Faith,Plague,,1669
9,1669-09-recto,15,February,22,February,St Foster,Buried,3,1669
9,1669-09-recto,15,February,22,February,St Foster,Plague,,1669
9,1669-09-recto,15,February,22,February,St Gabriel Fenchurch,Buried,,1669
9,1669-09-recto,15,February,22,February,St Gabriel Fenchurch,Plague,,1669
9,1669-09-recto,15,February,22,February,St George Botolphlane,Buried,4,1669
9,1669-09-recto,15,February,22,February,St George Botolphlane,Plague,,1669
9,1669-09-recto,15,February,22,February,St Gregory by St Pauls,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Gregory by St Pauls,Plague,,1669
9,1669-09-recto,15,February,22,February,St Hellen,Buried,3,1669
9,1669-09-recto,15,February,22,February,St Hellen,Plague,,1669
9,1669-09-recto,15,February,22,February,St James Dukes place,Buried,1,1669
9,1669-09-recto,15,February,22,February,St James Dukes place,Plague,,1669
9,1669-09-recto,15,February,22,February,St James Garlickhithe,Buried,,1669
9,1669-09-recto,15,February,22,February,St James Garlickhithe,Plague,,1669
9,1669-09-recto,15,February,22,February,St John Baptist,Buried,,1669
9,1669-09-recto,15,February,22,February,St John Baptist,Plague,,1669
9,1669-09-recto,15,February,22,February,St John Evangelist,Buried,,1669
9,1669-09-recto,15,February,22,February,St John Evangelist,Plague,,1669
9,1669-09-recto,15,February,22,February,St John Zachary,Buried,,1669
9,1669-09-recto,15,February,22,February,St John Zachary,Plague,,1669
9,1669-09-recto,15,February,22,February,St Katharine Coleman,Buried,2,1669
9,1669-09-recto,15,February,22,February,St Katharine Coleman,Plague,,1669
9,1669-09-recto,15,February,22,February,St Katharine Creechurch,Buried,2,1669
9,1669-09-recto,15,February,22,February,St Katharine Creechurch,Plague,,1669
9,1669-09-recto,15,February,22,February,St Lawrence Jewry,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Lawrence Jewry,Plague,,1669
9,1669-09-recto,15,February,22,February,St Lawrence Pountney,Buried,,1669
9,1669-09-recto,15,February,22,February,St Lawrence Pountney,Plague,,1669
9,1669-09-recto,15,February,22,February,St Leonard Eastcheap,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Leonard Eastcheap,Plague,,1669
9,1669-09-recto,15,February,22,February,St Leonard Fosterlane,Buried,,1669
9,1669-09-recto,15,February,22,February,St Leonard Fosterlane,Plague,,1669
9,1669-09-recto,15,February,22,February,St Magnus Parish,Buried,,1669
9,1669-09-recto,15,February,22,February,St Magnus Parish,Plague,,1669
9,1669-09-recto,15,February,22,February,St Margaret Lothbury,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Margaret Lothbury,Plague,,1669
9,1669-09-recto,15,February,22,February,St Margaret Moses,Buried,,1669
9,1669-09-recto,15,February,22,February,St Margaret Moses,Plague,,1669
9,1669-09-recto,15,February,22,February,St Margaret Newfishstreet,Buried,,1669
9,1669-09-recto,15,February,22,February,St Margaret Newfishstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,St Margaret Pattons,Buried,,1669
9,1669-09-recto,15,February,22,February,St Margaret Pattons,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Abchurch,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary Abchurch,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Aldermanbury,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary Aldermanbury,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Aldermary,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary Aldermary,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary le Bow,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary le Bow,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Bothaw,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary Bothaw,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Colechurch,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary Colechurch,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Hill,Buried,2,1669
9,1669-09-recto,15,February,22,February,St Mary Hill,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Mounthaw,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary Mounthaw,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Sommerset,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary Sommerset,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Stayning,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary Stayning,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Woolchurch,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary Woolchurch,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mary Woolnoth,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mary Woolnoth,Plague,,1669
9,1669-09-recto,15,February,22,February,St Martin Iremongerlane,Buried,,1669
9,1669-09-recto,15,February,22,February,St Martin Iremongerlane,Plague,,1669
9,1669-09-recto,15,February,22,February,St Martin Ludgate,Buried,,1669
9,1669-09-recto,15,February,22,February,St Martin Ludgate,Plague,,1669
9,1669-09-recto,15,February,22,February,St Martin Orgars,Buried,,1669
9,1669-09-recto,15,February,22,February,St Martin Orgars,Plague,,1669
9,1669-09-recto,15,February,22,February,St Martin Outwich,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Martin Outwich,Plague,,1669
9,1669-09-recto,15,February,22,February,St Martin Vintrey,Buried,2,1669
9,1669-09-recto,15,February,22,February,St Martin Vintrey,Plague,,1669
9,1669-09-recto,15,February,22,February,St Matthew Fridaystreet,Buried,,1669
9,1669-09-recto,15,February,22,February,St Matthew Fridaystreet,Plague,,1669
9,1669-09-recto,15,February,22,February,St Maudlin Milkstreet,Buried,,1669
9,1669-09-recto,15,February,22,February,St Maudlin Milkstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,St Maudlin Oldfishstreet,Buried,,1669
9,1669-09-recto,15,February,22,February,St Maudlin Oldfishstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,St Michael Bassishaw,Buried,,1669
9,1669-09-recto,15,February,22,February,St Michael Bassishaw,Plague,,1669
9,1669-09-recto,15,February,22,February,St Michael Cornhil,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Michael Cornhil,Plague,,1669
9,1669-09-recto,15,February,22,February,St Michael Crookedlane,Buried,,1669
9,1669-09-recto,15,February,22,February,St Michael Crookedlane,Plague,,1669
9,1669-09-recto,15,February,22,February,St Michael Queenhithe,Buried,2,1669
9,1669-09-recto,15,February,22,February,St Michael Queenhithe,Plague,,1669
9,1669-09-recto,15,February,22,February,St Michael Quern,Buried,,1669
9,1669-09-recto,15,February,22,February,St Michael Quern,Plague,,1669
9,1669-09-recto,15,February,22,February,St Michael Royal,Buried,,1669
9,1669-09-recto,15,February,22,February,St Michael Royal,Plague,,1669
9,1669-09-recto,15,February,22,February,St Michael Woodstreet,Buried,,1669
9,1669-09-recto,15,February,22,February,St Michael Woodstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mildred Breadstreet,Buried,,1669
9,1669-09-recto,15,February,22,February,St Mildred Breadstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,St Mildred Poultrey,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Mildred Poultrey,Plague,,1669
9,1669-09-recto,15,February,22,February,St Nicholas Acons,Buried,,1669
9,1669-09-recto,15,February,22,February,St Nicholas Acons,Plague,,1669
9,1669-09-recto,15,February,22,February,St Nicholas Coleabby,Buried,,1669
9,1669-09-recto,15,February,22,February,St Nicholas Coleabby,Plague,,1669
9,1669-09-recto,15,February,22,February,St Nicholas Olaves,Buried,,1669
9,1669-09-recto,15,February,22,February,St Nicholas Olaves,Plague,,1669
9,1669-09-recto,15,February,22,February,St Olave Hartstreet,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Olave Hartstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,St Olave Jewry,Buried,,1669
9,1669-09-recto,15,February,22,February,St Olave Jewry,Plague,,1669
9,1669-09-recto,15,February,22,February,St Olave Silverstreet,Buried,,1669
9,1669-09-recto,15,February,22,February,St Olave Silverstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,St Pancras Soperlane,Buried,,1669
9,1669-09-recto,15,February,22,February,St Pancras Soperlane,Plague,,1669
9,1669-09-recto,15,February,22,February,St Peter Cheap,Buried,,1669
9,1669-09-recto,15,February,22,February,St Peter Cheap,Plague,,1669
9,1669-09-recto,15,February,22,February,St Peter Cornhil,Buried,3,1669
9,1669-09-recto,15,February,22,February,St Peter Cornhil,Plague,,1669
9,1669-09-recto,15,February,22,February,St Peter Paulswharf,Buried,,1669
9,1669-09-recto,15,February,22,February,St Peter Paulswharf,Plague,,1669
9,1669-09-recto,15,February,22,February,St Peter Poor,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Peter Poor,Plague,,1669
9,1669-09-recto,15,February,22,February,St Steven Colemanstreet,Buried,5,1669
9,1669-09-recto,15,February,22,February,St Steven Colemanstreet,Plague,,1669
9,1669-09-recto,15,February,22,February,St Steven Walbrook,Buried,,1669
9,1669-09-recto,15,February,22,February,St Steven Walbrook,Plague,,1669
9,1669-09-recto,15,February,22,February,St Swithin,Buried,2,1669
9,1669-09-recto,15,February,22,February,St Swithin,Plague,,1669
9,1669-09-recto,15,February,22,February,St Thomas Apostles,Buried,,1669
9,1669-09-recto,15,February,22,February,St Thomas Apostles,Plague,,1669
9,1669-09-recto,15,February,22,February,Trinity Parish,Buried,,1669
9,1669-09-recto,15,February,22,February,Trinity Parish,Plague,,1669
9,1669-09-recto,15,February,22,February,Christened in the 97 Parishes within the Walls,,14,1669
9,1669-09-recto,15,February,22,February,Buried in the 97 Parishes within the Walls,,60,1669
9,1669-09-recto,15,February,22,February,Plague in the 97 Parishes within the Walls,,,1669
9,1669-09-recto,15,February,22,February,St Andrew Holborn,Buried,19,1669
9,1669-09-recto,15,February,22,February,St Andrew Holborn,Plague,,1669
9,1669-09-recto,15,February,22,February,St Bartholomew Great,Buried,3,1669
9,1669-09-recto,15,February,22,February,St Bartholomew Great,Plague,,1669
9,1669-09-recto,15,February,22,February,St Bartholomew Less,Buried,1,1669
9,1669-09-recto,15,February,22,February,St Bartholomew Less,Plague,,1669
9,1669-09-recto,15,February,22,February,St Bridget,Buried,6,1669
9,1669-09-recto,15,February,22,February,St Bridget,Plague,,1669
9,1669-09-recto,15,February,22,February,Bridewel Precinct,Buried,,1669
9,1669-09-recto,15,February,22,February,Bridewel Precinct,Plague,,1669
9,1669-09-recto,15,February,22,February,St Botolph Aldersgate,Buried,6,1669
9,1669-09-recto,15,February,22,February,St Botolph Aldersgate,Plague,,1669
9,1669-09-recto,15,February,22,February,St Botolph Aldgate,Buried,15,1669
9,1669-09-recto,15,February,22,February,St Botolph Aldgate,Plague,,1669
9,1669-09-recto,15,February,22,February,St Botolph Bishopsgate,Buried,8,1669
9,1669-09-recto,15,February,22,February,St Botolph Bishopsgate,Plague,,1669
